order_id,order_date,product_id,customer_id,quantity,discount_rate,unit_price,revenue,cogs,gross_margin
O001635,2024-09-05,P0002,C0017,10,0.104,259.0,2590.0,189.3,2400.7
O001636,2024-10-22,P0022,C0002,12,0.144,108.84,1306.08,1145.64,160.44
O001637,2024-04-09,P0096,C0019,15,0.101,72.67,1090.05,1117.8,-27.75
O001638,2024-08-03,P0016,C0019,8,0.011,240.01,1920.08,652.32,1267.76
O001639,2024-02-13,P0018,C0056,6,0.125,239.76,1438.56,159.36,1279.2
O001640,2024-06-10,P0069,C0007,10,0.011,258.98,2589.8,1642.2,947.6
O001641,2024-07-23,P0054,C0054,12,0.147,157.65,1891.8,763.08,1128.72
O001642,2024-09-30,P0100,C0042,8,0.008,175.64,1405.12,220.16,1184.96
O001643,2025-02-03,P0030,C0042,6,0.025,164.09,984.54,214.38,770.16
O001644,2024-09-09,P0045,C0059,15,0.05,138.32,2074.8,2230.5,-155.7
O001645,2024-11-08,P0019,C0020,15,0.114,191.0,2865.0,201.15,2663.85
O001646,2024-07-31,P0087,C0009,10,0.176,84.38,843.8,150.1,693.7
O001647,2024-09-23,P0034,C0017,13,0.021,230.41,2995.33,2052.57,942.76
O001648,2024-01-30,P0013,C0027,11,0.026,226.17,2487.87,1546.71,941.16
O001649,2024-04-16,P0043,C0047,13,0.066,18.41,239.33,613.6,-374.27
O001650,2024-05-31,P0062,C0002,9,0.151,146.95,1322.55,537.75,784.8
O001651,2024-07-17,P0118,C0036,11,0.084,83.65,920.15,1563.54,-643.39
O001652,2024-01-20,P0093,C0019,9,0.058,50.63,455.67,1070.73,-615.06
O001653,2024-02-28,P0100,C0017,12,0.101,159.18,1910.16,330.24,1579.92
O001654,2024-04-26,P0022,C0005,10,0.047,121.17,1211.7,954.7,257.0
O001655,2025-02-12,P0052,C0039,9,0.072,103.62,932.58,594.63,337.95
O001656,2024-05-19,P0052,C0018,15,0.06,104.96,1574.4,991.05,583.35
O001657,2024-07-21,P0111,C0053,11,0.145,19.43,213.73,1791.57,-1577.84
O001658,2024-03-23,P0036,C0054,8,0.166,18.7,149.6,320.72,-171.12
O001659,2024-09-13,P0073,C0059,10,0.137,147.54,1475.4,1775.3,-299.9
O001660,2024-04-27,P0103,C0007,9,0.079,217.78,1960.02,471.33,1488.69
O001661,2024-03-27,P0115,C0017,11,0.091,127.01,1397.11,1461.46,-64.35
O001662,2024-08-04,P0019,C0039,11,0.023,210.61,2316.71,147.51,2169.2
O001663,2024-01-03,P0038,C0036,11,0.134,59.77,657.47,1108.47,-451.0
O001664,2024-01-04,P0070,C0040,7,0.107,234.04,1638.28,344.4,1293.88
O001665,2024-04-02,P0116,C0045,13,0.162,56.86,739.18,2109.9,-1370.72
O001666,2024-01-16,P0111,C0004,7,0.036,21.91,153.37,1140.09,-986.72
O001667,2024-02-15,P0079,C0038,5,0.137,247.21,1236.05,356.3,879.75
O001668,2024-05-22,P0057,C0025,15,0.123,165.64,2484.6,1058.1,1426.5
O001669,2024-12-03,P0020,C0005,14,0.048,179.29,2510.06,1644.44,865.62
O001670,2024-08-28,P0009,C0030,10,0.12,160.48,1604.8,285.7,1319.1
O001671,2024-08-03,P0032,C0012,11,0.166,137.79,1515.69,1617.0,-101.31
O001672,2024-05-03,P0004,C0004,5,0.165,14.87,74.35,319.65,-245.3
O001673,2025-01-26,P0050,C0024,9,0.13,115.23,1037.07,415.8,621.27
O001674,2024-06-15,P0082,C0029,5,0.009,43.27,216.35,500.75,-284.4
O001675,2024-02-06,P0005,C0009,7,0.157,38.74,271.18,934.43,-663.25
O001676,2024-09-16,P0020,C0004,12,0.118,166.11,1993.32,1409.52,583.8
O001677,2024-02-17,P0087,C0051,6,0.056,96.67,580.02,90.06,489.96
O001678,2024-05-24,P0075,C0024,12,0.034,249.69,2996.28,1483.32,1512.96
O001679,2024-08-01,P0037,C0014,8,0.021,207.42,1659.36,1292.16,367.2
O001680,2025-01-02,P0022,C0005,13,0.009,126.01,1638.13,1241.11,397.02
O001681,2024-07-26,P0058,C0018,6,0.136,38.57,231.42,1050.9,-819.48
O001682,2024-10-21,P0068,C0042,4,0.042,100.16,400.64,223.72,176.92
O001683,2025-02-20,P0093,C0057,9,0.004,53.54,481.86,1070.73,-588.87
O001684,2024-02-25,P0044,C0019,10,0.072,276.67,2766.7,814.6,1952.1
O001685,2024-04-25,P0034,C0012,7,0.087,214.87,1504.09,1105.23,398.86
O001686,2024-06-14,P0077,C0018,6,0.03,222.23,1333.38,293.22,1040.16
O001687,2024-06-26,P0042,C0017,6,0.008,126.88,761.28,161.58,599.7
O001688,2024-06-21,P0009,C0030,10,0.034,176.16,1761.6,285.7,1475.9
O001689,2025-01-16,P0106,C0024,8,0.122,99.65,797.2,827.92,-30.72
O001690,2024-10-26,P0095,C0011,7,0.015,246.1,1722.7,887.88,834.82
O001691,2024-09-12,P0007,C0035,10,0.1,14.89,148.9,1606.0,-1457.1
O001692,2024-05-09,P0068,C0023,11,0.026,101.83,1120.13,615.23,504.9
O001693,2024-12-11,P0019,C0017,7,0.035,208.03,1456.21,93.87,1362.34
O001694,2025-02-05,P0106,C0001,9,0.071,105.44,948.96,931.41,17.55
O001695,2024-12-10,P0094,C0015,7,0.018,171.14,1197.98,265.93,932.05
O001696,2024-01-01,P0031,C0032,4,0.031,185.04,740.16,671.64,68.52
O001697,2024-09-24,P0035,C0060,12,0.063,94.3,1131.6,1754.76,-623.16
O001698,2024-01-22,P0057,C0009,6,0.059,177.73,1066.38,423.24,643.14
O001699,2024-04-18,P0085,C0015,8,0.135,135.81,1086.48,505.36,581.12
O001700,2024-01-26,P0061,C0028,14,0.013,56.98,797.72,1309.42,-511.7
O001701,2024-09-10,P0031,C0024,8,0.155,161.36,1290.88,1343.28,-52.4
O001702,2024-10-15,P0083,C0060,6,0.147,163.25,979.5,141.18,838.32
O001703,2024-02-18,P0095,C0035,6,0.138,215.37,1292.22,761.04,531.18
O001704,2024-06-10,P0053,C0022,4,0.056,62.96,251.84,680.72,-428.88
O001705,2024-07-10,P0032,C0027,6,0.148,140.77,844.62,882.0,-37.38
O001706,2024-06-04,P0066,C0019,10,0.033,221.69,2216.9,944.6,1272.3
O001707,2024-02-20,P0059,C0045,8,0.022,198.12,1584.96,1388.32,196.64
O001708,2024-06-24,P0116,C0012,11,0.008,67.31,740.41,1785.3,-1044.89
O001709,2024-11-11,P0010,C0020,7,0.169,187.83,1314.81,914.76,400.05
O001710,2024-01-30,P0002,C0001,11,0.055,273.16,3004.76,208.23,2796.53
O001711,2024-02-03,P0066,C0021,-1,0.165,191.43,2297.16,1133.52,1163.64
O001712,2024-05-29,P0060,C0049,9,0.049,301.44,2712.96,461.79,2251.17
O001713,2025-01-30,P0088,C0045,12,0.163,163.38,1960.56,1315.56,645.0
O001714,2024-10-07,P0017,C0001,8,0.163,178.4,1427.2,98.96,1328.24
O001715,2024-10-12,P0096,C0010,11,0.166,67.41,741.51,819.72,-78.21
O001716,2024-06-01,P0016,C0047,8,0.089,221.08,1768.64,652.32,1116.32
O001717,2024-09-06,P0016,C0059,9,0.156,204.82,1843.38,733.86,1109.52
O001718,2024-01-05,P0046,C0059,10,0.171,256.85,2568.5,1560.5,1008.0
O001719,2024-09-24,P0039,C0032,6,0.058,284.33,1705.98,881.28,824.7
O001720,2025-01-18,P0117,C0039,8,0.075,58.01,464.08,1284.64,-820.56
O001721,2024-09-14,P0031,C0060,14,0.129,166.33,2328.62,2350.74,-22.12
O001722,2025-01-01,P0107,C0022,5,0.054,243.62,1218.1,495.5,722.6
O001723,2024-10-31,P0088,C0018,10,0.136,168.65,1686.5,1096.3,590.2
O001724,2024-02-20,P0001,C0048,10,0.013,63.46,634.6,649.1,-14.5
O001725,2025-01-14,P0011,C0046,8,0.094,193.75,1550.0,1110.88,439.12
O001726,2024-01-28,P0119,C0032,10,0.022,178.49,1784.9,1184.3,600.6
O001727,2024-08-12,P0085,C0027,9,0.053,148.69,1338.21,568.53,769.68
O001728,2024-02-29,P0004,C0028,7,0.047,16.97,118.79,447.51,-328.72
O001729,2024-01-05,P0071,C0018,8,0.151,237.26,1898.08,263.36,1634.72
O001730,2024-06-26,P0026,C0059,9,0.035,130.17,1171.53,1241.55,-70.02
O001731,2024-05-03,P0111,C0039,13,0.146,19.41,252.33,2117.31,-1864.98
O001732,2024-07-23,P0050,C0049,3,0.143,113.51,340.53,138.6,201.93
O001733,2024-08-30,P0012,C0029,9,0.09,75.89,683.01,940.86,-257.85
O001734,2024-01-19,P0095,C0018,7,0.042,239.36,1675.52,887.88,787.64
O001735,2024-02-21,P0081,C0044,6,0.041,124.24,745.44,701.82,43.62
O001736,2024-08-22,P0097,C0008,7,0.084,187.76,1314.32,1183.84,130.48
O001737,2024-05-24,P0075,C0054,9,0.002,257.96,2321.64,1112.49,1209.15
O001738,2024-11-02,P0092,C0031,13,0.096,112.87,1467.31,610.48,856.83
O001739,2024-09-30,P0096,,8,0.172,66.93,535.44,596.16,-60.72
O001740,2024-12-21,P0065,C0007,8,0.028,221.22,1769.76,902.8,866.96
O001741,2024-10-17,P0047,C0036,6,0.103,277.08,1662.48,55.2,1607.28
O001742,2024-06-29,P0092,C0018,8,0.173,103.26,826.08,375.68,450.4
O001743,2024-10-09,P0053,C0060,7,0.155,56.36,394.52,1191.26,-796.74
O001744,2024-04-25,P0106,C0038,13,0.153,96.13,1249.69,1345.37,-95.68
O001745,2024-05-08,P0071,C0059,12,0.148,238.1,2857.2,395.04,2462.16
O001746,2024-11-27,P0002,C0009,4,0.056,272.87,1091.48,75.72,1015.76
O001747,2024-07-06,P0106,C0059,13,0.16,95.34,1239.42,1345.37,-105.95
O001748,2024-12-01,P0024,C0009,3,0.169,74.31,222.93,152.64,70.29
O001749,2024-12-11,P0004,C0046,11,0.089,16.22,178.42,703.23,-524.81
O001750,2024-12-26,P0108,C0008,9,0.064,91.35,822.15,446.4,375.75
O001751,2025-01-19,P0019,C0051,6,0.075,199.4,1196.4,80.46,1115.94
O001752,2024-06-30,P0026,C0035,11,0.06,126.8,1394.8,1517.45,-122.65
O001753,2024-05-13,P0075,C0018,8,0.038,248.66,1989.28,988.88,1000.4
O001754,2024-09-01,P0040,C0005,5,0.111,271.99,1359.95,810.65,549.3
O001755,2024-06-04,P0050,C0014,14,0.101,119.07,1666.98,646.8,1020.18
O001756,2024-09-09,P0043,C0028,13,0.083,18.07,234.91,613.6,-378.69
O001757,2024-10-23,P0075,C0030,9,0.017,254.09,2286.81,1112.49,1174.32
O001758,2024-10-16,P0109,C0004,13,0.143,127.6,1658.8,312.13,1346.67
O001759,2024-06-06,P0067,C0039,5,0.031,120.78,603.9,84.25,519.65
O001760,2024-03-11,P0012,C0020,-1,0.021,81.65,653.2,836.32,-183.12
O001761,2024-06-29,P0067,C0025,7,0.112,110.68,774.76,117.95,656.81
O001762,2024-02-29,P0106,C0028,13,0.072,105.33,1369.29,1345.37,23.92
O001763,2025-01-08,P0027,C0012,9,0.011,283.91,2555.19,426.15,2129.04
O001764,2024-05-25,P0113,C0002,9,0.064,252.69,2274.21,596.79,1677.42
O001765,2024-03-05,P0054,C0043,10,0.139,159.13,1591.3,635.9,955.4
O001766,2024-01-11,P0066,C0014,10,0.111,203.81,2038.1,944.6,1093.5
O001767,2024-09-28,P0049,C0022,4,0.065,98.0,392.0,319.16,72.84
O001768,2024-09-24,P0016,C0031,6,0.035,234.19,1405.14,489.24,915.9
O001769,2024-05-23,P0002,C0023,7,0.114,256.11,1792.77,132.51,1660.26
O001770,2024-01-31,P0060,C0048,9,0.16,266.25,2396.25,461.79,1934.46
O001771,2024-06-21,P0054,C0020,16,0.116,163.38,2614.08,1017.44,1596.64
O001772,2024-05-10,P0030,,5,0.146,143.73,718.65,178.65,540.0
O001773,2024-10-11,P0084,C0055,13,0.094,23.52,305.76,1971.71,-1665.95
O001774,2024-09-11,P0038,C0004,7,0.129,60.12,420.84,705.39,-284.55
O001775,2024-06-02,P0028,C0015,11,0.161,174.09,1914.99,233.64,1681.35
O001776,2024-04-01,P0025,C0024,12,0.139,268.43,3221.16,943.08,2278.08
O001777,2025-02-18,P0096,C0025,4,0.164,67.57,270.28,298.08,-27.8
O001778,2024-07-09,P0010,C0001,11,0.078,208.4,2292.4,1437.48,854.92
O001779,2024-10-16,P0060,C0007,11,0.163,265.3,2918.3,564.41,2353.89
O001780,2024-02-29,P0042,C0057,7,0.112,113.58,795.06,188.51,606.55
O001781,2024-07-22,P0040,C0031,3,0.157,257.92,773.76,486.39,287.37
O001782,2024-01-12,P0097,C0012,8,0.007,203.55,1628.4,1352.96,275.44
O001783,2024-07-31,P0077,C0042,5,0.118,202.07,1010.35,244.35,766.0
O001784,2025-02-08,P0120,C0005,15,0.153,197.31,2959.65,337.05,2622.6
O001785,2024-06-10,P0105,C0044,16,0.031,167.12,2673.92,2376.96,296.96
O001786,2024-01-17,P0118,C0050,8,0.119,80.45,643.6,1137.12,-493.52
O001787,2024-01-14,P0042,C0042,12,0.148,108.97,1307.64,323.16,984.48
O001788,2024-06-11,P0047,C0038,8,0.052,292.84,2342.72,73.6,2269.12
O001789,2024-03-08,P0037,C0060,12,0.073,196.4,2356.8,1938.24,418.56
O001790,2024-01-10,P0118,C0012,10,0.103,81.91,819.1,1421.4,-602.3
O001791,2024-11-13,P0080,C0039,12,0.093,107.11,1285.32,1401.12,-115.8
O001792,2024-07-11,P0109,C0018,9,0.007,147.85,1330.65,216.09,1114.56
O001793,2024-05-01,P0022,C0002,9,0.018,124.86,1123.74,859.23,264.51
O001794,2025-01-13,P0057,C0010,13,0.018,185.47,2411.11,917.02,1494.09
O001795,2024-02-18,P0084,C0015,4,0.047,24.74,98.96,606.68,-507.72
O001796,2025-02-05,P0114,C0030,12,0.044,217.27,2607.24,816.72,1790.52
O001797,2024-05-11,P0107,C0044,14,0.134,223.02,3122.28,1387.4,1734.88
O001798,2025-01-08,P0027,C0058,5,0.103,257.5,1287.5,236.75,1050.75
O001799,2024-09-10,P0041,C0017,8,0.138,253.45,2027.6,501.6,1526.0
O001800,2024-12-13,P0080,C0004,13,0.013,116.55,1515.15,1517.88,-2.73
O001801,2025-02-17,P0034,C0007,9,0.087,214.87,1933.83,1421.01,512.82
O001802,2024-05-01,P0032,C0041,8,0.058,155.64,1245.12,1176.0,69.12
O001803,2025-02-07,P0090,C0031,15,0.153,22.35,335.25,162.75,172.5
O001804,2024-06-12,P0089,C0051,9,0.127,21.21,190.89,1120.86,-929.97
O001805,2024-06-10,P0066,,7,0.156,193.5,1354.5,661.22,693.28
O001806,2024-05-22,P0012,,9,0.008,82.73,744.57,940.86,-196.29
O001807,2024-08-15,P0040,C0055,10,0.13,266.18,2661.8,1621.3,1040.5
O001808,2024-03-05,P0073,C0039,7,0.097,154.38,1080.66,1242.71,-162.05
O001809,2024-08-20,P0076,C0055,6,0.149,181.47,1088.82,834.0,254.82
O001810,2024-08-15,P0090,C0034,11,0.091,23.99,263.89,119.35,144.54
O001811,2024-11-15,P0073,C0006,11,0.097,154.38,1698.18,1952.83,-254.65
O001812,2024-12-16,P0010,C0050,7,0.009,224.0,1568.0,914.76,653.24
O001813,2024-07-03,P0096,C0038,14,0.12,71.13,995.82,1043.28,-47.46
O001814,2024-05-06,P0098,C0045,6,0.049,39.02,234.12,189.9,44.22
O001815,2024-04-18,P0048,C0058,8,0.004,274.07,2192.56,766.8,1425.76
O001816,2024-03-22,P0020,C0051,7,0.012,186.07,1302.49,822.22,480.27
O001817,2024-01-25,P0039,C0034,20,0.172,249.92,4998.4,2937.6,2060.8
O001818,2024-05-23,P0060,C0044,6,0.062,297.32,1783.92,307.86,1476.06
O001819,2024-04-23,P0066,C0015,12,0.156,193.5,2322.0,1133.52,1188.48
O001820,2025-02-09,P0065,C0014,12,0.173,188.22,2258.64,1354.2,904.44
O001821,2024-08-22,P0051,C0006,9,0.17,227.92,2051.28,257.58,1793.7
O001822,2024-05-25,P0036,C0050,14,0.159,18.86,264.04,561.26,-297.22
O001823,2024-08-31,P0024,C0037,5,0.161,75.02,375.1,254.4,120.7
O001824,2024-02-28,P0118,C0050,10,0.052,86.57,865.7,1421.4,-555.7
O001825,2024-07-05,P0027,C0032,13,0.027,279.32,3631.16,615.55,3015.61
O001826,2024-09-20,P0002,C0003,12,0.115,255.82,3069.84,227.16,2842.68
O001827,2024-07-24,P0031,C0003,7,0.088,174.16,1219.12,1175.37,43.75
O001828,2024-06-17,P0057,C0022,4,0.018,185.47,741.88,282.16,459.72
O001829,2025-02-21,P0078,C0022,7,0.122,226.28,1583.96,932.75,651.21
O001830,2025-01-04,P0066,C0010,6,0.101,206.1,1236.6,566.76,669.84
O001831,2024-09-18,P0029,C0051,9,0.155,217.52,1957.68,520.56,1437.12
O001832,2024-08-27,P0015,C0003,8,0.11,101.68,813.44,783.28,30.16
O001833,2024-09-17,P0012,C0012,5,0.103,74.81,374.05,522.7,-148.65
O001834,2024-03-25,P0101,C0029,6,0.079,165.68,994.08,1002.3,-8.22
O001835,2024-06-14,P0028,C0048,12,0.083,190.28,2283.36,254.88,2028.48
O001836,2024-01-17,P0084,C0017,17,0.172,21.49,365.33,2578.39,-2213.06
O001837,2024-07-18,P0103,C0007,12,0.025,230.55,2766.6,628.44,2138.16
O001838,2024-08-16,P0024,C0013,8,0.08,82.27,658.16,407.04,251.12
O001839,2024-04-05,P0021,C0056,18,0.118,38.43,691.74,1117.26,-425.52
O001840,2025-02-08,P0010,C0002,10,0.078,208.4,2084.0,1306.8,777.2
O001841,2025-01-16,P0110,C0004,11,0.051,36.94,406.34,1785.52,-1379.18
O001842,2024-10-30,P0078,C0010,11,0.052,244.32,2687.52,1465.75,1221.77
O001843,2024-08-12,P0101,C0039,8,0.042,172.33,1378.64,1336.4,42.24
O001844,2024-12-31,P0018,C0024,15,0.062,257.02,3855.3,398.4,3456.9
O001845,2024-02-24,P0088,C0017,11,0.157,164.55,1810.05,1205.93,604.12
O001846,2024-11-28,P0014,C0052,8,0.091,79.41,635.28,743.44,-108.16
O001847,2024-02-22,P0034,C0006,11,0.043,225.23,2477.53,1736.79,740.74
O001848,2024-11-29,P0058,C0019,9,0.069,41.56,374.04,1576.35,-1202.31
O001849,2024-04-25,P0076,C0005,18,0.019,209.19,3765.42,2502.0,1263.42
O001850,2025-01-03,P0022,C0032,9,0.163,106.42,957.78,859.23,98.55
O001851,2025-01-31,P0120,C0010,7,0.073,215.94,1511.58,157.29,1354.29
O001852,2024-03-03,P0070,C0009,11,0.176,215.95,2375.45,541.2,1834.25
O001853,2024-07-13,P0036,C0027,5,0.063,21.01,105.05,200.45,-95.4
O001854,2025-02-16,P0045,C0013,10,0.151,123.61,1236.1,1487.0,-250.9
O001855,2024-07-22,P0036,C0019,10,0.046,21.39,213.9,400.9,-187.0
O001856,2024-12-28,P0022,C0021,12,0.014,125.37,1504.44,1145.64,358.8
O001857,2024-09-04,P0078,C0024,11,0.006,256.17,2817.87,1465.75,1352.12
O001858,2024-06-06,P0080,C0038,12,0.109,105.22,1262.64,1401.12,-138.48
O001859,2024-04-30,P0061,C0004,11,0.056,54.5,599.5,1028.83,-429.33
O001860,2024-03-26,P0100,C0024,6,0.08,162.9,977.4,165.12,812.28
O001861,2024-11-15,P0056,C0059,10,0.147,193.88,1938.8,1289.2,649.6
O001862,2024-06-11,P0089,C0035,6,0.045,23.21,139.26,747.24,-607.98
O001863,2024-08-02,P0096,C0003,5,0.056,76.3,381.5,372.6,8.9
O001864,2024-07-25,P0033,C0004,11,0.152,63.22,695.42,1286.45,-591.03
O001865,2024-08-30,P0045,C0057,16,0.089,132.64,2122.24,2379.2,-256.96
O001866,2024-12-29,P0036,C0037,2,0.149,19.08,38.16,80.18,-42.02
O001867,2025-02-15,P0020,C0040,14,0.067,175.71,2459.94,1644.44,815.5
O001868,2024-06-20,P0018,C0048,11,0.072,254.28,2797.08,292.16,2504.92
O001869,2024-12-13,P0038,C0054,7,0.03,66.95,468.65,705.39,-236.74
O001870,2024-11-17,P0067,C0035,8,0.165,104.07,832.56,134.8,697.76
O001871,2024-08-28,P0023,C0031,8,0.161,80.45,643.6,1312.8,-669.2
O001872,2025-02-05,P0096,C0056,9,0.177,66.52,598.68,670.68,-72.0
O001873,2024-03-25,P0109,C0044,12,0.072,138.17,1658.04,288.12,1369.92
O001874,2024-02-15,P0016,C0025,11,0.147,207.01,2277.11,896.94,1380.17
O001875,2024-12-24,P0059,C0040,7,0.075,187.39,1311.73,1214.78,96.95
O001876,2024-07-03,P0069,C0013,8,0.082,240.39,1923.12,1313.76,609.36
O001877,2024-12-21,P0068,C0004,9,0.149,88.97,800.73,503.37,297.36
O001878,2025-01-10,P0021,C0046,16,0.032,42.18,674.88,993.12,-318.24
O001879,2024-01-27,P0104,C0014,11,0.04,300.12,3301.32,1336.72,1964.6
O001880,2025-01-06,P0115,C0013,11,0.057,131.77,1449.47,1461.46,-11.99
O001881,2024-07-07,P0078,C0027,13,0.142,221.12,2874.56,1732.25,1142.31
O001882,2024-08-02,P0103,C0006,9,0.067,220.62,1985.58,471.33,1514.25
O001883,2024-09-20,P0095,C0017,11,0.064,233.86,2572.46,1395.24,1177.22
O001884,2025-01-24,P0078,C0036,12,0.18,211.33,2535.96,1599.0,936.96
O001885,2024-01-09,P0070,C0040,6,0.069,244.0,1464.0,295.2,1168.8
O001886,2024-07-19,P0012,C0049,8,0.045,79.65,637.2,836.32,-199.12
O001887,2024-10-15,P0016,C0035,14,0.112,215.5,3017.0,1141.56,1875.44
O001888,2024-10-30,P0081,C0017,5,0.144,110.89,554.45,584.85,-30.4
O001889,2024-10-17,P0109,C0041,5,0.013,146.95,734.75,120.05,614.7
O001890,2024-02-26,P0087,C0002,8,0.111,91.03,728.24,120.08,608.16
O001891,2024-05-05,P0014,C0057,8,0.006,86.84,694.72,743.44,-48.72
O001892,2024-05-30,P0061,C0013,10,0.095,52.25,522.5,935.3,-412.8
O001893,2024-12-03,P0071,C0052,10,0.046,266.6,2666.0,329.2,2336.8
O001894,2024-04-27,P0046,C0002,6,0.055,292.79,1756.74,936.3,820.44
O001895,2024-03-29,P0032,C0052,12,0.084,151.34,1816.08,1764.0,52.08
O001896,2025-02-06,P0015,C0028,12,0.167,95.17,1142.04,1174.92,-32.88
O001897,2024-01-04,P0044,C0043,7,0.128,259.98,1819.86,570.22,1249.64
O001898,2025-02-23,P0017,C0059,9,0.169,177.12,1594.08,111.33,1482.75
O001899,2024-10-11,P0041,C0026,12,0.119,259.04,3108.48,752.4,2356.08
O001900,2024-12-13,P0054,C0022,8,0.001,184.64,1477.12,508.72,968.4
O001901,2024-05-03,P0111,C0047,8,0.048,21.64,173.12,1302.96,-1129.84
O001902,2024-01-07,P0044,C0043,9,0.163,249.54,2245.86,733.14,1512.72
O001903,2024-11-05,P0098,C0055,12,0.116,36.27,435.24,379.8,55.44
O001904,2024-12-16,P0005,C0003,4,0.177,37.82,151.28,533.96,-382.68
O001905,2024-11-06,P0109,C0035,9,0.028,144.72,1302.48,216.09,1086.39
O001906,2024-02-29,P0027,C0060,14,0.053,271.86,3806.04,662.9,3143.14
O001907,2024-11-12,P0116,C0058,11,0.065,63.44,697.84,1785.3,-1087.46
O001908,2024-11-18,P0087,C0012,16,0.059,96.36,1541.76,240.16,1301.6
O001909,2024-10-03,P0104,C0024,7,0.045,298.56,2089.92,850.64,1239.28
O001910,2024-11-17,P0078,C0005,5,0.08,237.1,1185.5,666.25,519.25
O001911,2024-12-21,P0079,C0020,7,0.116,253.22,1772.54,498.82,1273.72
O001912,2024-09-14,P0043,C0039,11,0.056,18.61,204.71,519.2,-314.49
O001913,2024-02-07,P0097,C0039,9,0.014,202.11,1818.99,1522.08,296.91
O001914,2024-07-23,P0117,C0013,5,0.128,54.68,273.4,802.9,-529.5
O001915,2024-02-02,P0031,C0041,6,0.083,175.11,1050.66,1007.46,43.2
O001916,2024-06-20,P0099,C0057,6,0.1,27.68,166.08,399.96,-233.88
O001917,2024-06-19,P0017,C0053,14,0.082,195.66,2739.24,173.18,2566.06
O001918,2024-01-28,P0092,C0045,9,0.16,104.88,943.92,422.64,521.28
O001919,2024-05-26,P0083,C0012,5,0.101,172.05,860.25,117.65,742.6
O001920,2024-02-16,P0110,C0013,7,0.166,32.47,227.29,1136.24,-908.95
O001921,2024-12-05,P0054,C0056,7,0.092,167.82,1174.74,445.13,729.61
O001922,2025-02-02,P0062,,11,0.053,163.92,1803.12,657.25,1145.87
O001923,2024-01-31,P0087,C0033,11,0.064,95.85,1054.35,165.11,889.24
O001924,2025-02-05,P0032,,8,0.094,149.69,1197.52,1176.0,21.52
O001925,2024-08-07,P0040,C0040,7,0.095,276.88,1938.16,1134.91,803.25
O001926,2024-05-05,P0013,C0054,10,0.124,203.42,2034.2,1406.1,628.1
O001927,2024-02-02,P0084,C0016,11,0.04,24.92,274.12,1668.37,-1394.25
O001928,2024-07-29,P0035,C0045,12,0.119,88.66,1063.92,1754.76,-690.84
O001929,2024-11-29,P0005,C0035,9,0.14,39.52,355.68,1201.41,-845.73
O001930,2024-10-23,P0073,C0003,3,0.122,150.1,450.3,532.59,-82.29
O001931,2024-01-22,P0029,C0056,9,0.087,235.02,2115.18,520.56,1594.62
O001932,2024-01-31,P0070,,2,0.179,215.17,430.34,98.4,331.94
O001933,2024-06-18,P0025,C0026,6,0.073,289.01,1734.06,471.54,1262.52
O001934,2024-05-04,P0095,C0011,11,0.019,245.1,2696.1,1395.24,1300.86
O001935,2024-04-07,P0022,C0007,11,0.148,108.33,1191.63,1050.17,141.46
O001936,2024-04-28,P0066,C0053,10,0.038,220.55,2205.5,944.6,1260.9
O001937,2024-12-03,P0045,C0056,14,0.128,126.96,1777.44,2081.8,-304.36
O001938,2025-01-25,P0069,C0010,8,0.032,253.48,2027.84,1313.76,714.08
O001939,2024-06-19,P0091,,8,0.003,265.09,2120.72,768.64,1352.08
O001940,2025-01-15,P0089,C0052,13,0.029,23.6,306.8,1619.02,-1312.22
O001941,2024-05-15,P0072,C0034,3,0.068,273.58,820.74,276.57,544.17
O001942,2024-07-19,P0119,C0003,10,0.019,179.04,1790.4,1184.3,606.1
O001943,2024-04-04,P0001,C0008,7,0.036,61.99,433.93,454.37,-20.44
O001944,2024-09-25,P0084,C0031,11,0.138,22.38,246.18,1668.37,-1422.19
O001945,2025-02-15,P0044,C0011,15,0.139,256.7,3850.5,1221.9,2628.6
O001946,2024-09-10,P0087,C0045,13,0.147,87.35,1135.55,195.13,940.42
O001947,2024-05-30,P0096,,6,0.151,68.62,411.72,447.12,-35.4
O001948,2024-09-29,P0075,C0045,10,0.076,238.84,2388.4,1236.1,1152.3
O001949,2024-02-21,P0039,C0002,6,0.156,254.75,1528.5,881.28,647.22
O001950,2025-01-08,P0111,C0006,8,0.095,20.57,164.56,1302.96,-1138.4
O001951,2024-07-30,P0054,C0041,15,0.085,169.11,2536.65,953.85,1582.8
O001952,2024-07-07,P0088,C0032,11,0.129,170.02,1870.22,1205.93,664.29
O001953,2024-09-03,P0075,C0020,13,0.038,248.66,3232.58,1606.93,1625.65
O001954,2024-09-19,P0029,C0057,9,0.142,220.87,1987.83,520.56,1467.27
O001955,2024-01-31,P0054,C0034,10,0.077,170.59,1705.9,635.9,1070.0
O001956,2024-10-13,P0090,C0050,6,0.023,25.78,154.68,65.1,89.58
O001957,2024-04-11,P0016,C0016,8,0.021,237.58,1900.64,652.32,1248.32
O001958,2024-10-26,P0099,C0025,12,0.03,29.84,358.08,799.92,-441.84
O001959,2024-12-11,P0020,C0012,9,0.16,158.2,1423.8,1057.14,366.66
O001960,2024-12-03,P0046,C0007,9,0.178,254.68,2292.12,1404.45,887.67
O001961,2024-08-20,P0067,C0039,7,0.064,116.66,816.62,117.95,698.67
